ANO;RA;NOME;FASE;TURMA;GENERO;IDA;IEG;IPS;IPP;IAA;IPV;PROB_RISCO_DEFASAGEM;CLASSIFICACAO_RISCO_MODELO;RISCO_DEFASAGEM;IAN;DEFASAGEM
2022;RA-549;Aluno-549;1;G;Masculino;4,2;7,9;6,9;;10,0;6,167;0,816477819174182;Alto;1;5,0;
2022;RA-575;Aluno-575;1;J;Masculino;2,8;6,1;7,5;;8,0;7,0;0,816477819174182;Alto;1;5,0;
2022;RA-553;Aluno-553;1;G;Feminino;3,3;6,9;6,9;;9,5;8,167;0,816477819174182;Alto;1;5,0;
2022;RA-667;Aluno-667;1;U;Masculino;4,5;5,6;7,5;;8,5;5,833;0,816477819174182;Alto;1;5,0;
2022;RA-485;Aluno-485;1;A;Masculino;1,2;4,0;7,5;;9,5;5,444;0,816477819174182;Alto;1;5,0;
2022;RA-489;Aluno-489;1;A;Feminino;0,0;7,2;7,5;;9,0;6,5;0,816477819174182;Alto;0;10,0;
2022;RA-570;Aluno-570;1;J;Feminino;1,3;7,0;7,5;;9,0;6,778;0,816477819174182;Alto;1;5,0;
2022;RA-483;Aluno-483;1;A;Feminino;2,4;4,8;5,0;;9,0;6,833;0,816477819174182;Alto;1;5,0;
2022;RA-668;Aluno-668;1;U;Masculino;2,8;3,3;7,5;;6,9;3,75;0,816477819174182;Alto;1;5,0;
2023;RA-995;;ALFA;ALFA T - G2/G3;Feminino;5,1;7,9;3,77;6,25;9,5;7,18;0,816067713649818;Alto;1;5,0;-2,0
2023;RA-430;;FASE 3;3M;Masculino;6,4;9,3;2,52;7,8125;9,2;7,75;0,816015755109401;Alto;1;5,0;-1,0
2023;RA-389;;FASE 2;2H;Masculino;8,2;8,2;2,52;8,75;0,0;8,95;0,8159322146779008;Alto;1;5,0;-1,0
2023;RA-466;;FASE 2;2L;Masculino;4,5;7,6;6,89;6,25;9,5;7,056666667;0,8156408088656;Alto;1;5,0;-2,0
2023;RA-84;;FASE 6;6L;Feminino;6,0;8,8;2,52;7,8125;0,0;7,6725;0,8149633173587189;Alto;1;5,0;-2,0
2024;RA-1462;;2D;2D;Feminino;6,5;10,0;7,51;8,125;8,502;7,053333333;0,813535858134352;Alto;1;5,0;-1,0
2024;RA-1396;;1A;1A;Feminino;6,5;10,0;7,51;8,125;9,502;7,67;0,813535858134352;Alto;1;5,0;-1,0
2023;RA-277;;FASE 4;4M;Masculino;5,5;9,9;7,52;8,125;8,3;8,7525;0,813535858134352;Alto;1;5,0;-1,0
2023;RA-1043;;FASE 1;1G;Masculino;2,5;7,9;6,27;7,708333333;10,0;7,833333333;0,8133961762505305;Alto;1;5,0;-1,0
2023;RA-1042;;FASE 1;1G;Masculino;4,3;6,5;3,77;7,708333333;0,0;7,666666667;0,8133961762505305;Alto;1;5,0;-1,0
2023;RA-343;;FASE 3;3B;Masculino;5,7;7,2;6,26;7,65625;9,2;6,9225;0,812937404710447;Alto;1;5,0;-2,0
2023;RA-1217;;FASE 6;6L;Feminino;5,9;7,9;5,63;7,65625;0,0;7,38;0,812937404710447;Alto;1;5,0;-1,0
2023;RA-303;;FASE 3;3M;Masculino;5,1;7,3;7,52;7,65625;0,0;7,05;0,812937404710447;Alto;1;5,0;-2,0
2023;RA-133;;FASE 5;5F;Feminino;5,3;7,9;2,52;7,1875;7,5;6,505;0,8124316284897869;Alto;1;5,0;-1,0
2023;RA-432;;FASE 3;3M;Feminino;5,2;9,0;2,52;7,8125;8,8;8,0425;0,812076551965578;Alto;1;5,0;-2,0
2024;RA-613;;3N;3N;Masculino;7,333333333333333;9,566666666666666;7,51;6,875;8,334;6,25;0,8118926222640525;Alto;1;5,0;-1,0
2024;RA-303;;4M;4M;Masculino;5,666666666666667;3,9520467836666664;7,51;6,875;8,751;7,535;0,8118926222640525;Alto;1;5,0;-2,0
2024;RA-1569;;4B;4B;Feminino;2,1666666666666665;7,111111111333334;6,26;6,875;6,666;6,9175;0,8118926222640525;Alto;1;5,0;-2,0
2024;RA-1586;;4L;4L;Feminino;5,666666666666667;6,128654970666666;5,01;6,875;10,002;7,54;0,8118926222640525;Alto;1;5,0;-1,0
2024;RA-1585;;4L;4L;Feminino;4,0;6,775210084333334;7,51;7,65625;10,002;7,7925;0,8116962080569837;Alto;1;5,0;-1,0
2023;RA-400;;FASE 3;3L;Masculino;4,1;9,0;2,52;7,65625;9,2;7,375;0,8116962080569837;Alto;1;5,0;-1,0
2024;RA-1524;;3B;3B;Feminino;4,0;2,777777777666667;7,51;7,65625;7,917;6,9175;0,8116962080569837;Alto;1;5,0;-1,0
2024;RA-714;;2H;2H;Masculino;4,0;6,873706004;6,255;7,65625;0,0;6,9975;0,8116962080569837;Alto;1;5,0;-1,0
2024;RA-1049;;1J;1J;Masculino;4,5;8,03030303;7,51;7,65625;9,502;6,745;0,8116962080569837;Alto;1;5,0;-1,0
2024;RA-342;;4C;4C;Feminino;4,5;7,728174603333334;6,26;7,65625;8,751;7,723333333;0,8116962080569837;Alto;1;5,0;-1,0
2024;RA-880;;ALFA;ALFA E - G2/G3;Feminino;6,5;8,445652174;2,51;7,1875;9,502;7,22;0,8116226899998586;Alto;1;5,0;-1,0
2023;RA-973;;ALFA;ALFA R - G0/G1;Masculino;5,2;8,6;3,77;7,1875;0,0;7,415;0,8116226899998586;Alto;1;5,0;-1,0
2023;RA-1170;;FASE 3;3P;Masculino;5,9;7,7;7,52;7,1875;8,8;6,5775;0,8113250828447142;Alto;1;5,0;-1,0
2024;RA-995;;1E;1E;Feminino;2,0;5,3896103895;5,635;7,1875;10,002;4,25;0,8111878553567674;Alto;1;5,0;-2,0
2024;RA-474;;3L;3L;Masculino;3,0;5,818518518666667;7,51;7,1875;9,168;6,8725;0,8111878553567674;Alto;1;5,0;-1,0
2024;RA-1493;;2M;2M;Masculino;4,0;7,8468899525;7,51;7,1875;8,502;5,946666667;0,8111878553567674;Alto;1;5,0;-1,0
2023;RA-1146;;FASE 3;3B;Feminino;3,7;8,8;6,26;7,1875;9,6;6,965;0,8111878553567674;Alto;1;5,0;-1,0
2023;RA-841;;ALFA;ALFA G - G2/G3;Masculino;6,9;7,2;7,52;7,5;0,0;9,84;0,810485863539976;Alto;1;5,0;-2,0
2023;RA-547;;FASE 2;2G;Feminino;6,2;9,1;2,52;8,75;0,0;8,95;0,809755434408125;Alto;1;5,0;-1,0
2023;RA-649;;FASE 2;2P;Feminino;6,5;9,3;3,77;8,75;9,0;8,836666667;0,809755434408125;Alto;1;5,0;-1,0
2023;RA-1087;;FASE 2;2C;Feminino;5,4;9,5;2,52;8,75;10,0;8,0475;0,809755434408125;Alto;1;5,0;-1,0
2023;RA-1095;;FASE 2;2C;Masculino;5,3;9,8;2,52;8,75;0,0;8,005;0,809755434408125;Alto;1;5,0;-1,0
2023;RA-1086;;FASE 2;2C;Feminino;5,7;9,4;2,52;8,75;8,5;8,755;0,809755434408125;Alto;1;5,0;-1,0
2023;RA-1082;;FASE 2;2B;Feminino;5,0;9,5;2,52;8,75;9,5;8,4225;0,809755434408125;Alto;1;5,0;-1,0
2024;RA-951;;ALFA;ALFA N - G2/G3;Feminino;4,0;9,0357142855;2,51;6,25;10,002;7,325;0,80971674461067;Alto;1;5,0;-1,0
2023;RA-555;;FASE 2;2G;Masculino;3,9;8,1;2,52;6,25;7,4;6,946666667;0,8093927075970822;Alto;1;5,0;-1,0
2022;RA-600;Aluno-600;1;L;Feminino;3,9;8,4;7,5;;8,5;6,833;0,8091923532869033;Alto;0;10,0;
2022;RA-607;Aluno-607;1;L;Masculino;4,0;8,1;7,5;;6,8;7,444;0,8091923532869033;Alto;1;5,0;
2022;RA-555;Aluno-555;1;G;Masculino;4,4;8,1;5,0;;9,5;5,167;0,8091923532869033;Alto;1;5,0;
2022;RA-645;Aluno-645;1;P;Feminino;2,0;8,1;7,5;;8,5;6,833;0,8091923532869033;Alto;1;5,0;
2023;RA-919;;ALFA;ALFA H - G0/G1;Masculino;5,3;8,4;7,52;6,25;0,0;8,09;0,8087697804734675;Alto;1;5,0;-1,0
2023;RA-940;;ALFA;ALFA L - G2/G3;Masculino;6,3;8,4;2,52;6,25;9,0;7,02;0,8087697804734675;Alto;1;5,0;-2,0
2024;RA-1324;;ALFA;ALFA K - G0/G1;Masculino;8,5;10,0;7,51;7,8125;10,002;8,0;0,80871860424776;Alto;1;5,0;-1,0
2024;RA-702;;ALFA;ALFA G - G2/G3;Feminino;9,25;9,75;2,51;7,8125;9,002;7,163333333;0,80871860424776;Alto;1;5,0;-2,0
2024;RA-959;;ALFA;ALFA O - G2/G3;Masculino;9,5;9,7368421055;7,51;7,8125;10,002;7,5;0,80871860424776;Alto;1;5,0;-1,0
2023;RA-831;;ALFA;ALFA N - G2/G3;Masculino;8,3;9,4;3,77;7,8125;8,0;8,59;0,80871860424776;Alto;1;5,0;-1,0
2023;RA-769;;ALFA;ALFA N - G2/G3;Feminino;8,0;9,3;3,77;7,8125;10,0;8,675;0,80871860424776;Alto;1;5,0;-2,0
2024;RA-930;;ALFA;ALFA O - G2/G3;Masculino;8,0;9,7368421055;7,51;7,8125;8,502;7,5;0,80871860424776;Alto;1;5,0;-1,0
2023;RA-826;;ALFA;ALFA N - G2/G3;Masculino;7,3;10,0;3,77;7,8125;10,0;8,34;0,80871860424776;Alto;1;5,0;-1,0
2024;RA-1382;;ALFA;ALFA U - G2/G3;Feminino;7,5;9,761904762;7,51;7,8125;8,502;7,5;0,80871860424776;Alto;1;5,0;-1,0
2023;RA-640;;FASE 1;1P;Feminino;4,9;7,3;7,52;7,291666667;0,0;8,446666667;0,8066323768653682;Alto;1;5,0;-2,0
2023;RA-1147;;FASE 3;3B;Feminino;6,7;8,3;6,26;7,1875;8,3;7,0075;0,8061443914340131;Alto;1;5,0;-1,0
2024;RA-972;;ALFA;ALFA Q - G2/G3;Masculino;6,75;8,3863636365;7,51;8,75;9,502;7,17;0,8060298907336031;Alto;1;5,0;-1,0
2024;RA-935;;ALFA;ALFA O - G2/G3;Masculino;8,5;10,0;7,51;8,75;9,502;7,83;0,8060298907336031;Alto;1;5,0;-1,0
2023;RA-780;;ALFA;ALFA N - G2/G3;Feminino;8,3;8,8;3,14;8,75;9,5;8,675;0,8060298907336031;Alto;1;5,0;-2,0
2024;RA-944;;ALFA;ALFA L - G2/G3;Feminino;9,0;7,25;7,51;8,75;9,002;7,75;0,8060298907336031;Alto;1;5,0;-2,0
2024;RA-1348;;ALFA;ALFA O - G2/G3;Masculino;9,0;8,5913312695;7,51;8,75;7,502;7,83;0,8060298907336031;Alto;1;5,0;-1,0
2024;RA-937;;ALFA;ALFA O - G2/G3;Feminino;7,5;10,0;9,38;8,75;10,002;7,83;0,8060298907336031;Alto;1;5,0;-1,0
2023;RA-450;;FASE 3;3K;Masculino;5,4;8,4;2,52;7,65625;9,6;7,9175;0,8055448646558406;Alto;1;5,0;-1,0
2024;RA-908;;ALFA;ALFA I - G2/G3;Feminino;4,75;8,14171123;7,51;7,1875;8,502;6,83;0,8053730887763324;Alto;1;5,0;-1,0
2023;RA-1171;;FASE 3;3P;Masculino;8,7;8,4;5,0;8,75;7,9;8,88;0,8028873382106851;Alto;1;5,0;-1,0
2023;RA-1092;;FASE 2;2C;Masculino;6,9;9,8;2,52;8,75;7,8;8,2975;0,8028197071603288;Alto;1;5,0;-1,0
2023;RA-1088;;FASE 2;2C;Masculino;6,8;9,8;2,52;8,75;9,5;7,9225;0,8028197071603288;Alto;1;5,0;-1,0
2023;RA-91;;FASE 6;6L;Feminino;7,4;7,4;6,89;7,8125;10,0;7,4675;0,8025953401319091;Alto;1;5,0;-1,0
2023;RA-1184;;FASE 4;4F;Masculino;7,3;8,3;5,0;8,125;8,3;8,045;0,8011786749799791;Alto;1;5,0;-2,0
2024;RA-1392;;ALFA;ALFA Y - G0/G1;Masculino;0,0;5,625;7,51;7,5;9,002;7,0;0,8010263403853262;Alto;1;5,0;-1,0
2022;RA-567;Aluno-567;1;H;Masculino;4,8;6,0;7,5;;9,5;6,833;0,8002726794364372;Alto;1;5,0;
2024;RA-1423;;1J;1J;Masculino;5,75;5,3125;7,51;7,8125;8,502;6,5425;0,7993958683254914;Alto;1;5,0;-1,0
2024;RA-1063;;2N;2N;Masculino;7,75;9,75;7,51;7,8125;5,25;6,11;0,7993958683254914;Alto;1;5,0;-1,0
2023;RA-1017;;FASE 1;1A;Masculino;7,7;8,0;5,02;7,5;0,0;8,116666667;0,7970594258696374;Alto;1;5,0;-1,0
2024;RA-1188;;5G;5G;Feminino;7,0;10,0;7,51;8,125;9,168;7,106666667;0,796747752208046;Alto;1;5,0;-1,0
2024;RA-757;;1K;1K;Feminino;7,0;9,285714286000001;7,51;8,125;9,502;8,34;0,796747752208046;Alto;1;5,0;-1,0
2023;RA-173;;FASE 5;5L;Masculino;8,1;8,5;6,26;8,125;9,2;7,8775;0,796747752208046;Alto;1;5,0;-2,0
2024;RA-1397;;1A;1A;Feminino;7,0;10,0;6,26;8,125;9,002;7,946666667;0,796747752208046;Alto;1;5,0;-1,0
2024;RA-1394;;1A;1A;Feminino;5,75;8,6944444445;7,51;8,125;9,502;8,003333333;0,796747752208046;Alto;1;5,0;-1,0
2024;RA-1398;;1B;1B;Feminino;8,0;9,555335968;7,51;8,125;6,918;8,616666667;0,796747752208046;Alto;1;5,0;-1,0
2024;RA-1604;;5C;5C;Masculino;8,5;7,777777778;7,51;8,125;9,168;8,88;0,796747752208046;Alto;1;5,0;-1,0
2024;RA-1058;;1K;1K;Feminino;7,75;8,095238095;6,88;8,125;9,168;8,085;0,796747752208046;Alto;1;5,0;-1,0
2024;RA-1498;;2M;2M;Feminino;7,0;7,840909091;7,51;8,125;8,502;6,33;0,796747752208046;Alto;1;5,0;-1,0
2023;RA-1065;;FASE 1;1N;Feminino;7,0;9,6;7,52;8,4375;8,5;8,84;0,7967268350309796;Alto;1;5,0;-1,0
2023;RA-833;;FASE 1;1M;Masculino;7,4;9,5;3,77;8,4375;10,0;8,56;0,7967268350309796;Alto;1;5,0;-1,0
2023;RA-781;;FASE 1;1N;Feminino;7,9;9,8;7,52;8,4375;7,5;9,116666667;0,7967268350309796;Alto;1;5,0;-1,0
2023;RA-221;;FASE 3;3C;Masculino;5,0;9,0;5,0;7,1875;9,6;7,38;0,7963366516778194;Alto;1;5,0;-2,0
2023;RA-1180;;FASE 4;4C;Masculino;5,4;9,5;5,0;7,1875;8,3;7,7125;0,7963366516778194;Alto;1;5,0;-1,0
2023;RA-636;;FASE 1;1R;Masculino;9,0;8,3;5,64;8,333333333;0,0;7,446666667;0,7963232712530586;Alto;1;5,0;-1,0
2023;RA-608;;FASE 1;1K;Masculino;6,2;7,5;7,52;7,96875;10,0;8,113333333;0,7955654212483154;Alto;1;5,0;-1,0
2023;RA-175;;FASE 5;5L;Feminino;4,8;9,2;2,52;7,1875;8,8;7,085;0,7946330985946611;Alto;1;5,0;-1,0
2023;RA-1055;;FASE 1;1J;Masculino;5,5;7,2;7,52;7,291666667;0,0;7,276666667;0,7945538932101496;Alto;1;5,0;-1,0
2023;RA-571;;FASE 1;1J;Feminino;5,0;7,9;3,77;7,291666667;9,0;7,616666667;0,7945538932101496;Alto;1;5,0;-2,0
2024;RA-1505;;2P;2P;Masculino;3,75;7,5252525255;7,51;8,75;9,502;6,943333333;0,7938739486862401;Alto;1;5,0;-1,0
2023;RA-245;;FASE 4;4F;Masculino;8,1;10,0;2,52;8,75;0,0;9,5875;0,7938739486862401;Alto;1;5,0;-1,0
2023;RA-63;;FASE 6;6A;Masculino;8,7;9,0;6,89;8,75;6,7;8,9675;0,7938739486862401;Alto;1;5,0;-1,0
2023;RA-241;;FASE 4;4F;Masculino;7,5;9,9;2,52;8,75;0,0;9,545;0,7938739486862401;Alto;1;5,0;-1,0
2024;RA-874;;1E;1E;Masculino;7,75;4,696969697;6,26;8,75;9,502;7,915;0,7938739486862401;Alto;1;5,0;-1,0
2023;RA-373;;FASE 2;2G;Masculino;8,4;9,7;2,52;8,75;0,0;7,84;0,7938739486862401;Alto;1;5,0;-1,0
2023;RA-1128;;FASE 2;2N;Masculino;3,5;7,3;5,02;7,916666667;9,5;7,503333333;0,7935950594479214;Alto;1;5,0;-1,0
2023;RA-1070;;FASE 1;1P;Masculino;5,8;7,8;3,14;7,708333333;9,0;8,67;0,7931871751806785;Alto;1;5,0;-1,0
2023;RA-705;;ALFA;ALFA V - G0/G1;Masculino;8,8;8,3;6,89;7,5;0,0;8,165;0,7929215097094976;Alto;1;5,0;-2,0
2022;RA-640;Aluno-640;1;P;Feminino;4,8;8,4;7,5;;9,0;6,778;0,7925073874134464;Alto;1;5,0;
2023;RA-587;;FASE 1;1L;Masculino;2,7;7,0;7,52;6,458333333;8,5;6,72;0,7917394956175614;Alto;1;5,0;-1,0
2023;RA-747;;FASE 1;1L;Feminino;3,1;8,0;3,14;6,041666667;10,0;6,94;0,7917394956175614;Alto;1;5,0;-1,0
2023;RA-692;;FASE 1;1C;Feminino;4,6;7,7;7,52;6,666666667;7,4;7,39;0,7917394956175614;Alto;1;5,0;-1,0
2023;RA-638;;FASE 1;1R;Feminino;6,5;9,4;7,52;8,333333333;9,0;7,946666667;0,7914443120847559;Alto;1;5,0;-1,0
2024;RA-949;;ALFA;ALFA N - G2/G3;Feminino;6,5;8,7857142855;7,51;6,25;9,002;6,495;0,7906811393847651;Alto;1;5,0;-1,0
2022;RA-626;Aluno-626;1;N;Masculino;1,3;7,6;7,5;;7,4;7,278;0,7898883504237222;Alto;1;5,0;
2022;RA-508;Aluno-508;1;C;Masculino;4,5;7,4;7,5;;8,0;7,556;0,7898883504237222;Alto;1;5,0;
2023;RA-223;;FASE 3;3G;Feminino;3,8;4,5;7,52;7,5;0,0;7,1725;0,789845417225881;Alto;1;5,0;-1,0
2024;RA-1482;;2K;2K;Masculino;0,0;5,0;7,51;7,5;8,502;6,8725;0,789845417225881;Alto;1;5,0;-1,0
2024;RA-1312;;ALFA;ALFA H - G0/G1;Masculino;6,5;8,333333333;7,51;6,25;10,002;8,336666667;0,7897341790030077;Alto;1;5,0;-1,0
2023;RA-916;;ALFA;ALFA H - G0/G1;Feminino;6,6;9,7;2,52;6,25;9,5;9,005;0,7897341790030077;Alto;1;5,0;-1,0
2023;RA-805;;ALFA;ALFA Q - G2/G3;Masculino;6,8;9,1;7,52;6,25;0,0;7,175;0,7895411436153246;Alto;1;5,0;-1,0
2023;RA-1188;;FASE 4;4H;Feminino;6,4;9,4;;7,8125;9,6;7,5875;0,7893766102935982;Alto;1;5,0;-1,0
2023;RA-712;;FASE 1;1J;Masculino;6,7;5,6;3,14;7,5;9,5;6,836666667;0,7892610502959112;Alto;1;5,0;-2,0
2024;RA-981;;ALFA;ALFA S - G2/G3;Feminino;6,0;7,010869565;6,26;6,25;9,002;6,99;0,7892043057036061;Alto;1;5,0;-1,0
2024;RA-1384;;ALFA;ALFA U - G2/G3;Masculino;5,0;7,5689223055;7,51;6,25;8,002;5,16;0,7892043057036061;Alto;1;5,0;-2,0
2023;RA-497;;FASE 2;2A;Feminino;3,5;8,7;2,52;6,25;5,3;6,885;0,7887311927289987;Alto;1;5,0;-2,0
2024;RA-1594;;4N;4N;Masculino;3,0;6,112836439;6,26;6,25;9,585;5,996;0,7887311927289987;Alto;1;5,0;-2,0
2024;RA-1562;;4B;4B;Feminino;0,5;8,666666666666666;5,01;6,25;6,25;6,8725;0,7887311927289987;Alto;1;5,0;-2,0
2024;RA-1146;;3C;3C;Feminino;2,0;5,017209691;6,88;6,25;10,002;5,883333333;0,7887311927289987;Alto;1;5,0;-2,0
2023;RA-607;;FASE 1;1K;Masculino;6,8;7,5;7,52;7,96875;8,0;8,17;0,7882476511315248;Alto;1;5,0;-1,0
2023;RA-254;;FASE 4;4H;Masculino;5,9;8,8;;7,8125;9,6;7,71;0,7882113391328803;Alto;1;5,0;-1,0
2023;RA-1189;;FASE 4;4H;Feminino;6,1;9,0;;7,8125;8,8;7,3775;0,7882113391328803;Alto;1;5,0;-1,0
2023;RA-734;;FASE 1;1A;Feminino;6,9;8,0;7,52;7,34375;8,5;7,446666667;0,7880759159772491;Alto;1;5,0;-1,0
2022;RA-481;Aluno-481;1;A;Masculino;5,2;8,0;7,5;;9,0;6,889;0,7879013992053588;Alto;0;10,0;
2022;RA-546;Aluno-546;1;G;Feminino;5,6;7,9;5,0;;9,0;7,917;0,7879013992053588;Alto;1;5,0;
2022;RA-545;Aluno-545;1;G;Masculino;5,5;6,6;7,5;;9,5;7,5;0,7879013992053588;Alto;1;5,0;
2022;RA-643;Aluno-643;1;P;Masculino;6,2;8,0;7,5;;9,0;6,722;0,7879013992053588;Alto;1;5,0;
2022;RA-648;Aluno-648;1;R;Masculino;5,3;7,5;6,9;;9,0;7,5;0,7879013992053588;Alto;1;5,0;
2022;RA-639;Aluno-639;1;P;Feminino;5,5;7,4;7,5;;8,5;6,611;0,7879013992053588;Alto;1;5,0;
2022;RA-496;Aluno-496;1;B;Masculino;5,7;6,8;7,5;;8,5;7,556;0,7879013992053588;Alto;1;5,0;
2022;RA-482;Aluno-482;1;A;Masculino;5,5;7,9;7,5;;10,0;6,833;0,7879013992053588;Alto;1;5,0;
2022;RA-551;Aluno-551;1;G;Feminino;6,6;7,3;6,9;;8,5;7,333;0,7879013992053588;Alto;1;5,0;
2022;RA-515;Aluno-515;1;C;Masculino;5,8;6,3;7,5;;8,0;7,556;0,7879013992053588;Alto;1;5,0;
2022;RA-627;Aluno-627;1;N;Feminino;6,5;6,7;7,5;;7,0;7,0;0,7879013992053588;Alto;1;5,0;
2022;RA-656;Aluno-656;1;R;Feminino;6,3;7,5;5,6;;7,4;7,5;0,7879013992053588;Alto;1;5,0;
2024;RA-1169;;4N;4N;Feminino;6,833333333333333;8,444444444333334;5,635;7,8125;6,25;6,8;0,7878619096404167;Alto;1;5,0;-1,0
2024;RA-313;;4L;4L;Feminino;4,833333333333333;9,666666666666666;5,63;7,8125;8,751;8,1675;0,7878619096404167;Alto;1;5,0;-1,0
2024;RA-305;;4N;4N;Masculino;4,833333333333333;7,898550724666666;6,26;7,8125;8,334;7,03;0,7878619096404167;Alto;1;5,0;-1,0
2024;RA-152;;5L;5L;Feminino;5,166666666666667;7,337719298333333;5,63;7,8125;7,5;7,443333333;0,7878619096404167;Alto;1;5,0;-2,0
2023;RA-707;;FASE 1;1H;Feminino;6,5;9,8;3,77;7,916666667;0,0;7,946666667;0,7874014333924964;Alto;1;5,0;-1,0
2023;RA-767;;FASE 1;1L;Masculino;6,3;8,3;7,52;7,291666667;10,0;7,446666667;0,7872479093428995;Alto;1;5,0;-1,0
2022;RA-550;Aluno-550;1;G;Feminino;1,9;9,0;6,9;;9,0;6,25;0,7865377035001163;Alto;1;5,0;
2022;RA-544;Aluno-544;1;F;Masculino;3,3;9,7;5,6;;9,5;6,0;0,7865377035001163;Alto;1;5,0;
2022;RA-638;Aluno-638;1;P;Feminino;3,9;9,3;7,5;;8,5;6,278;0,7865377035001163;Alto;0;10,0;
2022;RA-558;Aluno-558;1;H;Masculino;4,3;8,5;5,0;;9,0;4,5;0,7865377035001163;Alto;1;2,5;
2022;RA-606;Aluno-606;1;L;Masculino;1,8;9,0;7,5;;9,5;6,111;0,7865377035001163;Alto;1;5,0;
2022;RA-571;Aluno-571;1;J;Feminino;3,7;8,8;7,5;;8,5;6,944;0,7865377035001163;Alto;1;5,0;
2022;RA-587;Aluno-587;1;K;Masculino;3,8;9,3;7,5;;9,5;6,167;0,7865377035001163;Alto;1;5,0;
2023;RA-1071;;FASE 1;1R;Masculino;3,5;8,6;7,52;5,625;9,0;6,396666667;0,7863711856975671;Alto;1;5,0;-1,0
2023;RA-1209;;FASE 5;5M;Feminino;7,4;9,4;5,0;7,8125;7,5;7,7125;0,7858787765923906;Alto;1;5,0;-1,0
2024;RA-1440;;1M;1M;Feminino;4,5;9,544513457499999;7,51;8,75;9,002;8,17;0,7855734764885287;Alto;1;5,0;-1,0
2024;RA-1537;;3I;3I;Feminino;8,666666666666666;8,33064949;8,135;8,125;9,168;8,67;0,7851024674416661;Alto;1;5,0;-1,0
2024;RA-199;;4A;4A;Masculino;7,166666666666667;7,554824561666667;6,88;8,125;8,334;8,206;0,7851024674416661;Alto;1;5,0;-1,0
2024;RA-1597;;4R;4R;Feminino;2,8333333333333335;8,412698412666666;7,51;8,125;7,5;8,28;0,7851024674416661;Alto;1;5,0;-1,0
2024;RA-1584;;4L;4L;Feminino;5,5;9,153439153333332;7,51;7,8125;8,334;8,1675;0,7850173118290005;Alto;1;5,0;-1,0
2024;RA-1318;;ALFA;ALFA I - G2/G3;Feminino;5,0;7,6871657755000005;7,51;7,1875;8,502;7,33;0,7845154390721576;Alto;1;5,0;-1,0
2024;RA-1299;;ALFA;ALFA E - G2/G3;Masculino;6,5;7,638888889;7,51;7,1875;8,502;7,11;0,7845154390721576;Alto;1;5,0;-2,0
2023;RA-533;;FASE 1;1B;Masculino;5,8;9,3;7,52;7,5;9,0;7,613333333;0,7841987967543107;Alto;1;5,0;-1,0
2023;RA-1054;;FASE 1;1J;Masculino;6,6;8,6;7,52;7,5;8,5;7,836666667;0,7841987967543107;Alto;1;5,0;-2,0
2023;RA-1044;;FASE 1;1G;Feminino;6,1;9,7;7,52;7,5;8,0;8,336666667;0,7841987967543107;Alto;1;5,0;-1,0
2023;RA-527;;FASE 1;1C;Feminino;6,5;9,1;7,52;7,5;9,0;7,78;0,7841987967543107;Alto;1;5,0;-1,0
2023;RA-1027;;FASE 1;1B;Feminino;6,0;9,7;7,52;7,5;9,5;8,333333333;0,7841987967543107;Alto;1;5,0;-1,0
2023;RA-115;;FASE 5;5A;Feminino;4,2;7,1;5,0;7,34375;8,8;7,215;0,7840000240865732;Alto;1;5,0;-1,0
2023;RA-92;;FASE 6;6L;Feminino;6,7;9,4;5,63;7,1875;9,6;7,045;0,7832248019954766;Alto;1;5,0;-1,0
2023;RA-709;;ALFA;ALFA G - G2/G3;Feminino;4,9;7,9;7,52;5,625;10,0;6,59;0,783009891836628;Alto;1;5,0;-2,0
2023;RA-528;;FASE 2;2D;Masculino;8,2;8,5;5,0;8,75;9,0;7,92;0,7829551811982036;Alto;1;5,0;-1,0
2023;RA-526;;FASE 2;2D;Masculino;8,8;9,8;5,0;8,75;9,5;7,7525;0,7829551811982036;Alto;1;5,0;-1,0
2024;RA-1573;;4C;4C;Masculino;5,0;6,120448179333334;6,26;7,65625;9,168;8,556666667;0,7825735107850802;Alto;1;5,0;-1,0
2023;RA-190;;FASE 3;3D;Feminino;5,7;9,5;2,52;7,65625;7,9;7,9575;0,7825735107850802;Alto;1;5,0;-1,0
2023;RA-305;;FASE 3;3L;Masculino;5,2;8,9;7,52;7,65625;0,0;7,75;0,7825735107850802;Alto;1;5,0;-2,0
2024;RA-1055;;1J;1J;Masculino;5,5;5,7954545455;7,51;7,1875;10,002;5,87;0,78200765197095;Alto;1;5,0;-2,0
2024;RA-1480;;2K;2K;Masculino;5,5;8,875;7,51;7,1875;8,502;6,9975;0,78200765197095;Alto;1;5,0;-1,0
2023;RA-467;;FASE 3;3K;Feminino;5,2;9,2;3,14;7,1875;6,3;7,5425;0,78200765197095;Alto;1;5,0;-1,0
2023;RA-731;;FASE 1;1J;Feminino;6,8;7,6;3,14;7,5;8,5;7,45;0,7817795134679976;Alto;1;5,0;-1,0
2024;RA-774;;ALFA;ALFA N - G2/G3;Feminino;3,75;6,3928571430000005;2,51;6,25;10,002;6,405;0,7813737353046653;Alto;1;5,0;-1,0
2023;RA-701;;ALFA;ALFA J - G2/G3;Masculino;7,2;9,9;3,77;6,25;9,5;7,68;0,7813737353046653;Alto;1;5,0;-2,0
